transaction_id,timestamp,sender_account,receiver_account,amount,currency,transaction_type,sender_country,receiver_country,is_suspicious_injected
TXN306647,2024-03-29 20:20:22,ACC00094,ACC00084,542.53,PLN,DEPOSIT,UK,CH,False
TXN608768,2024-03-29 21:18:53,ACC00182,ACC00144,3291.04,CHF,TRANSFER,DE,PL,False
TXN252446,2024-03-29 22:37:28,ACC00128,ACC00198,561.56,EUR,WITHDRAWAL,PL,CH,False
TXN648530,2024-03-30 00:09:38,ACC00168,ACC00172,561.35,USD,WITHDRAWAL,PL,PL,False
TXN525750,2024-03-30 03:05:04,ACC00021,ACC00097,243.77,USD,WITHDRAWAL,US,PL,False
TXN290330,2024-03-30 04:54:47,ACC00024,ACC00128,1573.61,USD,WITHDRAWAL,DE,CH,False
TXN968962,2024-03-30 06:32:26,ACC00093,ACC00164,382.57,USD,PAYMENT,DE,CH,False
TXN643377,2024-03-30 08:05:03,ACC00031,ACC00180,216.68,EUR,TRANSFER,PL,DE,False
TXN492722,2024-03-30 09:22:56,ACC00056,ACC00165,1637.11,PLN,WITHDRAWAL,US,DE,False
TXN993766,2024-03-30 10:33:52,ACC00003,ACC00139,22.5,EUR,WITHDRAWAL,US,DE,False
TXN993631,2024-03-30 11:13:04,ACC00166,ACC00113,858.68,PLN,PAYMENT,UK,PL,False
TXN435209,2024-03-30 12:37:14,ACC00015,ACC00039,244.1,USD,DEPOSIT,DE,PL,False
TXN682813,2024-03-30 17:38:06,ACC00107,ACC00045,4088.95,USD,WITHDRAWAL,DE,UK,False
TXN582559,2024-03-30 20:19:01,ACC00146,ACC00126,682.24,PLN,TRANSFER,US,UK,False
TXN944917,2024-03-30 21:51:13,ACC00182,ACC00037,879.55,PLN,PAYMENT,UK,CH,False
TXN907111,2024-03-30 23:43:10,ACC00023,ACC00079,2858.62,USD,PAYMENT,UK,PL,False
TXN408334,2024-03-31 01:16:52,ACC00067,ACC00151,201.43,PLN,PAYMENT,PL,CH,False
TXN618119,2024-03-31 02:10:40,ACC00198,ACC00161,268.61,CHF,DEPOSIT,US,DE,False
TXN600466,2024-03-31 03:39:39,ACC00195,ACC00149,1909.25,PLN,TRANSFER,US,PL,False
TXN643118,2024-03-31 04:57:33,ACC00046,ACC00180,1885.77,PLN,WITHDRAWAL,PL,UK,False
TXN223967,2024-03-31 08:53:52,ACC00016,ACC00172,5699.68,EUR,WITHDRAWAL,UK,CH,False
TXN446620,2024-03-31 13:15:41,ACC00066,ACC00002,18309.84,USD,TRANSFER,DE,US,False
TXN109301,2024-03-31 13:45:56,ACC00005,ACC00114,537.88,PLN,DEPOSIT,UK,CH,False
TXN548443,2024-03-31 14:17:33,ACC00120,ACC00091,126.8,CHF,PAYMENT,UK,PL,False
TXN643471,2024-03-31 14:27:06,ACC00032,ACC00176,169.73,CHF,DEPOSIT,CH,PL,False
TXN328808,2024-03-31 14:58:13,ACC00118,ACC00065,90.71,EUR,PAYMENT,CH,PL,False
TXN894423,2024-04-01 00:28:44,ACC00151,ACC00142,380.88,CHF,DEPOSIT,PL,US,False
TXN722656,2024-04-01 05:57:03,ACC00116,ACC00178,44128.59,EUR,TRANSFER,DE,US,False
TXN283700,2024-04-01 08:41:33,ACC00196,ACC00194,280.32,CHF,DEPOSIT,DE,CH,False
TXN805188,2024-04-01 09:05:37,ACC00153,ACC00169,445.71,EUR,TRANSFER,PL,UK,False
TXN177101,2024-04-01 10:58:25,ACC00097,ACC00057,1580.82,CHF,TRANSFER,UK,DE,False
TXN382495,2024-04-01 12:37:42,ACC00068,ACC00061,2669.51,EUR,DEPOSIT,DE,UK,False
TXN665892,2024-04-01 16:09:49,ACC00067,ACC00141,3769.72,USD,DEPOSIT,UK,DE,False
TXN174675,2024-04-01 16:42:11,ACC00149,ACC00160,2427.72,USD,TRANSFER,UK,CH,False
TXN736592,2024-04-01 17:12:48,ACC00136,ACC00014,763.65,CHF,DEPOSIT,US,DE,False
TXN359533,2024-04-01 18:19:39,ACC00001,ACC00127,833.52,PLN,TRANSFER,PL,CH,False
TXN810828,2024-04-01 22:18:16,ACC00087,ACC00110,2614.79,EUR,PAYMENT,UK,PL,False
TXN978780,2024-04-01 22:44:17,ACC00104,ACC00159,309.55,USD,TRANSFER,UK,US,False
TXN308050,2024-04-02 00:30:02,ACC00171,ACC00110,311.43,PLN,WITHDRAWAL,DE,CH,False
TXN798384,2024-04-02 03:47:58,ACC00037,ACC00004,1131.38,CHF,DEPOSIT,PL,DE,False
TXN419544,2024-04-02 06:59:16,ACC00146,ACC00164,2488.48,CHF,DEPOSIT,DE,DE,False
TXN800302,2024-04-02 09:02:22,ACC00088,ACC00049,30205.66,CHF,DEPOSIT,CH,CH,False
TXN738359,2024-04-02 12:47:09,ACC00166,ACC00001,1534.36,PLN,TRANSFER,DE,UK,False
TXN525558,2024-04-02 14:51:41,ACC00191,ACC00133,930.37,USD,DEPOSIT,DE,CH,False
TXN598807,2024-04-02 17:04:16,ACC00105,ACC00169,473.3,USD,DEPOSIT,US,US,False
TXN940480,2024-04-02 17:49:49,ACC00112,ACC00021,823.84,EUR,WITHDRAWAL,DE,US,False
TXN354125,2024-04-02 18:21:44,ACC00189,ACC00064,1193.89,PLN,DEPOSIT,PL,DE,False
TXN477338,2024-04-02 19:32:36,ACC00024,ACC00131,1015.27,EUR,TRANSFER,UK,PL,False
TXN652021,2024-04-02 19:35:24,ACC00057,ACC00006,98.53,PLN,DEPOSIT,CH,DE,False
TXN240057,2024-04-02 20:29:21,ACC00057,ACC00058,3715.48,USD,PAYMENT,CH,US,False
TXN780566,2024-04-02 21:56:28,ACC00139,ACC00030,2577.7,USD,WITHDRAWAL,US,US,False
TXN592198,2024-04-02 22:58:11,ACC00147,ACC00073,18569.56,CHF,DEPOSIT,DE,PL,False
TXN883641,2024-04-03 00:40:16,ACC00168,ACC00066,1738.8,USD,WITHDRAWAL,CH,US,False
TXN350629,2024-04-03 08:26:22,ACC00160,ACC00055,960.62,EUR,PAYMENT,DE,UK,False
TXN699876,2024-04-03 08:34:49,ACC00083,ACC00003,6006.85,CHF,DEPOSIT,DE,CH,False
TXN365617,2024-04-03 10:41:32,ACC00134,ACC00032,2023.09,EUR,WITHDRAWAL,US,PL,False
TXN937838,2024-04-03 17:22:24,ACC00130,ACC00007,1018.21,USD,WITHDRAWAL,US,UK,False
TXN919394,2024-04-04 02:46:12,ACC00123,ACC00141,754.79,EUR,DEPOSIT,UK,US,False
TXN586796,2024-04-04 03:08:30,ACC00172,ACC00193,3172.14,CHF,TRANSFER,PL,CH,False
TXN916639,2024-04-04 03:47:35,ACC00073,ACC00097,2588.6,CHF,DEPOSIT,DE,PL,False
TXN_NIGHT_0,2024-04-04 03:49:00,ACC00103,ACC00194,68005.51,EUR,TRANSFER,PL,DE,True
TXN944750,2024-04-04 04:03:17,ACC00185,ACC00002,3940.88,USD,TRANSFER,PL,PL,False
TXN212255,2024-04-04 05:59:22,ACC00009,ACC00053,353.16,USD,TRANSFER,PL,CH,False
TXN945143,2024-04-04 06:49:16,ACC00026,ACC00184,1857.84,USD,PAYMENT,DE,CH,False
TXN408261,2024-04-04 08:34:37,ACC00096,ACC00078,3944.68,PLN,WITHDRAWAL,DE,CH,False
TXN945220,2024-04-04 10:35:25,ACC00110,ACC00102,545.68,PLN,TRANSFER,CH,US,False
TXN387150,2024-04-04 11:53:12,ACC00031,ACC00075,269.57,CHF,WITHDRAWAL,DE,US,False
TXN567200,2024-04-04 12:40:27,ACC00132,ACC00131,202.71,PLN,DEPOSIT,DE,US,False
TXN635239,2024-04-04 15:53:07,ACC00084,ACC00174,132.6,CHF,TRANSFER,UK,CH,False
TXN732672,2024-04-04 21:06:11,ACC00009,ACC00178,928.12,PLN,WITHDRAWAL,DE,PL,False
TXN961501,2024-04-04 21:08:21,ACC00066,ACC00197,132.79,CHF,PAYMENT,DE,US,False
TXN837463,2024-04-04 22:47:47,ACC00143,ACC00180,8486.32,CHF,TRANSFER,PL,CH,False
TXN309580,2024-04-05 01:48:31,ACC00095,ACC00133,2749.46,CHF,PAYMENT,UK,US,False
TXN789880,2024-04-05 03:08:39,ACC00165,ACC00100,438.22,EUR,TRANSFER,US,DE,False
TXN449773,2024-04-05 03:15:09,ACC00136,ACC00079,5547.88,CHF,WITHDRAWAL,PL,US,False
TXN_NIGHT_1,2024-04-05 03:54:00,ACC00103,ACC00194,20776.51,EUR,TRANSFER,PL,DE,True
TXN563100,2024-04-05 04:00:04,ACC00112,ACC00145,8190.05,EUR,TRANSFER,CH,UK,False
TXN492437,2024-04-05 10:20:25,ACC00187,ACC00186,221.92,CHF,PAYMENT,UK,US,False
TXN806906,2024-04-05 11:14:50,ACC00046,ACC00004,678.22,PLN,PAYMENT,UK,CH,False
TXN953797,2024-04-05 11:36:29,ACC00112,ACC00164,8992.91,PLN,PAYMENT,US,UK,False
TXN735173,2024-04-05 13:45:06,ACC00052,ACC00041,760.34,PLN,PAYMENT,UK,US,False
TXN659699,2024-04-05 15:41:20,ACC00128,ACC00139,337.87,USD,PAYMENT,PL,CH,False
TXN795650,2024-04-05 15:59:04,ACC00021,ACC00175,3185.74,PLN,TRANSFER,UK,US,False
TXN115440,2024-04-05 20:14:50,ACC00024,ACC00040,1127.38,USD,DEPOSIT,UK,US,False
TXN649787,2024-04-05 21:47:55,ACC00165,ACC00140,1307.66,USD,PAYMENT,US,DE,False
TXN181140,2024-04-05 23:20:55,ACC00047,ACC00024,245.29,EUR,WITHDRAWAL,UK,PL,False
TXN_NIGHT_2,2024-04-06 03:39:00,ACC00103,ACC00194,49985.26,EUR,TRANSFER,PL,DE,True
TXN544787,2024-04-06 03:43:37,ACC00030,ACC00010,13940.82,USD,PAYMENT,DE,CH,False
TXN948310,2024-04-06 06:36:12,ACC00120,ACC00192,780.77,CHF,PAYMENT,DE,US,False
TXN755395,2024-04-06 06:36:24,ACC00064,ACC00186,27716.24,USD,PAYMENT,PL,DE,False
TXN993251,2024-04-06 06:45:29,ACC00130,ACC00121,1561.53,USD,TRANSFER,UK,US,False
TXN978302,2024-04-06 07:17:11,ACC00153,ACC00040,2659.74,CHF,PAYMENT,DE,UK,False
TXN295892,2024-04-06 08:28:28,ACC00099,ACC00087,181.19,CHF,DEPOSIT,CH,US,False
TXN255141,2024-04-06 09:03:34,ACC00029,ACC00180,3176.41,USD,WITHDRAWAL,CH,PL,False
TXN674765,2024-04-06 09:10:50,ACC00042,ACC00011,24664.03,USD,PAYMENT,US,DE,False
TXN271790,2024-04-06 09:27:06,ACC00180,ACC00003,49.35,EUR,DEPOSIT,DE,US,False
TXN869194,2024-04-06 10:54:46,ACC00125,ACC00048,97.08,EUR,WITHDRAWAL,DE,PL,False
TXN311559,2024-04-06 11:57:46,ACC00094,ACC00113,5530.43,PLN,WITHDRAWAL,US,US,False
TXN816412,2024-04-06 14:44:49,ACC00049,ACC00136,369.22,USD,DEPOSIT,US,UK,False
TXN131757,2024-04-06 17:01:32,ACC00159,ACC00165,566.76,EUR,DEPOSIT,UK,DE,False
TXN473818,2024-04-06 20:31:51,ACC00167,ACC00051,12063.88,CHF,TRANSFER,CH,DE,False
TXN234082,2024-04-06 22:29:24,ACC00081,ACC00012,816.87,EUR,DEPOSIT,UK,US,False
TXN541996,2024-04-07 00:17:40,ACC00003,ACC00047,4385.42,USD,DEPOSIT,UK,US,False
TXN158132,2024-04-07 00:21:04,ACC00131,ACC00093,2994.43,USD,DEPOSIT,DE,US,False
TXN_NIGHT_3,2024-04-07 02:20:00,ACC00103,ACC00194,68864.4,EUR,TRANSFER,PL,DE,True
TXN696746,2024-04-07 03:41:11,ACC00029,ACC00073,1165.48,CHF,WITHDRAWAL,CH,DE,False
TXN182237,2024-04-07 05:51:49,ACC00177,ACC00187,2003.33,EUR,TRANSFER,PL,UK,False
TXN609845,2024-04-07 08:55:36,ACC00089,ACC00117,2875.79,PLN,PAYMENT,CH,CH,False
TXN207500,2024-04-07 09:09:22,ACC00194,ACC00135,70.39,CHF,PAYMENT,PL,DE,False
TXN268870,2024-04-07 09:43:05,ACC00197,ACC00184,2667.22,EUR,PAYMENT,DE,US,False
TXN312832,2024-04-07 13:42:11,ACC00080,ACC00152,2734.51,CHF,DEPOSIT,DE,PL,False
TXN134144,2024-04-07 13:42:15,ACC00123,ACC00140,6241.62,EUR,PAYMENT,DE,UK,False
TXN502181,2024-04-07 17:43:04,ACC00034,ACC00027,1248.73,EUR,WITHDRAWAL,PL,PL,False
TXN877468,2024-04-07 18:50:43,ACC00085,ACC00106,24155.21,PLN,WITHDRAWAL,PL,CH,False
TXN833640,2024-04-07 19:42:58,ACC00054,ACC00089,12312.02,EUR,TRANSFER,CH,DE,False
TXN905942,2024-04-07 21:49:06,ACC00121,ACC00189,388.44,PLN,PAYMENT,CH,UK,False
TXN988990,2024-04-07 23:11:36,ACC00168,ACC00040,1202.94,PLN,WITHDRAWAL,DE,US,False
TXN245251,2024-04-08 00:22:12,ACC00034,ACC00197,998.36,CHF,PAYMENT,UK,DE,False
TXN_NIGHT_4,2024-04-08 02:58:00,ACC00103,ACC00194,61926.14,EUR,TRANSFER,PL,DE,True
TXN343962,2024-04-08 03:07:34,ACC00024,ACC00057,2897.29,PLN,WITHDRAWAL,CH,UK,False
TXN687681,2024-04-08 04:28:09,ACC00021,ACC00092,898.79,PLN,DEPOSIT,UK,CH,False
TXN973176,2024-04-08 05:13:11,ACC00122,ACC00007,308.11,CHF,PAYMENT,PL,PL,False
TXN898977,2024-04-08 05:38:56,ACC00182,ACC00114,875.61,CHF,TRANSFER,DE,US,False
TXN702597,2024-04-08 10:39:12,ACC00082,ACC00033,1290.57,CHF,PAYMENT,PL,UK,False
TXN809920,2024-04-08 18:37:53,ACC00003,ACC00110,228.07,USD,PAYMENT,UK,CH,False
TXN979535,2024-04-08 18:42:19,ACC00053,ACC00143,490.81,USD,TRANSFER,CH,PL,False
TXN245051,2024-04-08 22:33:52,ACC00093,ACC00057,82.49,CHF,TRANSFER,PL,PL,False
TXN741194,2024-04-09 02:44:51,ACC00150,ACC00003,1811.09,CHF,WITHDRAWAL,US,PL,False
TXN_NIGHT_5,2024-04-09 04:25:00,ACC00103,ACC00194,35340.08,EUR,TRANSFER,PL,DE,True
TXN218680,2024-04-09 05:35:53,ACC00130,ACC00114,2370.51,PLN,WITHDRAWAL,DE,US,False
TXN324082,2024-04-09 06:14:36,ACC00114,ACC00174,8386.34,CHF,WITHDRAWAL,PL,US,False
TXN734470,2024-04-09 08:01:22,ACC00082,ACC00156,2075.98,PLN,DEPOSIT,UK,DE,False
TXN491330,2024-04-09 12:32:37,ACC00178,ACC00031,394.27,PLN,DEPOSIT,DE,CH,False
TXN238353,2024-04-09 15:54:29,ACC00015,ACC00118,1783.35,CHF,PAYMENT,CH,PL,False
TXN529399,2024-04-09 16:03:50,ACC00069,ACC00168,1619.03,PLN,TRANSFER,UK,DE,False
TXN750618,2024-04-09 16:54:57,ACC00099,ACC00117,2086.46,USD,PAYMENT,DE,PL,False
TXN937383,2024-04-09 17:05:06,ACC00137,ACC00041,115.07,PLN,PAYMENT,CH,DE,False
TXN180558,2024-04-09 18:47:29,ACC00136,ACC00165,16261.08,USD,WITHDRAWAL,PL,CH,False
TXN606755,2024-04-09 20:20:48,ACC00085,ACC00131,182.93,EUR,DEPOSIT,US,CH,False
TXN654797,2024-04-09 20:53:54,ACC00051,ACC00022,2525.88,USD,PAYMENT,PL,UK,False
TXN598282,2024-04-09 23:40:23,ACC00176,ACC00169,1395.29,CHF,WITHDRAWAL,PL,US,False
TXN484047,2024-04-10 06:19:15,ACC00151,ACC00186,18992.25,PLN,PAYMENT,UK,PL,False
TXN470248,2024-04-10 07:05:02,ACC00081,ACC00107,2284.86,PLN,DEPOSIT,DE,US,False
TXN587521,2024-04-10 09:09:34,ACC00193,ACC00072,1069.95,PLN,TRANSFER,DE,UK,False
TXN823468,2024-04-10 09:15:11,ACC00157,ACC00014,1530.27,USD,PAYMENT,UK,PL,False
TXN108474,2024-04-10 12:33:59,ACC00075,ACC00096,879.63,USD,TRANSFER,DE,CH,False
TXN310040,2024-04-10 12:51:21,ACC00104,ACC00152,207.29,PLN,TRANSFER,PL,CH,False
TXN942960,2024-04-10 14:46:09,ACC00052,ACC00170,628.19,EUR,WITHDRAWAL,PL,CH,False
TXN296694,2024-04-10 16:06:09,ACC00106,ACC00014,248.19,EUR,PAYMENT,UK,PL,False
TXN462831,2024-04-10 18:14:20,ACC00182,ACC00058,750.81,EUR,TRANSFER,US,DE,False
TXN167037,2024-04-10 18:15:16,ACC00136,ACC00126,801.12,PLN,WITHDRAWAL,PL,DE,False
TXN906367,2024-04-10 18:18:33,ACC00185,ACC00146,546.25,EUR,WITHDRAWAL,UK,UK,False
TXN686120,2024-04-10 18:27:32,ACC00104,ACC00152,92.94,CHF,DEPOSIT,CH,UK,False
TXN215674,2024-04-10 22:06:21,ACC00032,ACC00121,14823.15,USD,PAYMENT,US,US,False
TXN226913,2024-04-10 22:32:55,ACC00040,ACC00156,2269.01,PLN,WITHDRAWAL,DE,PL,False
TXN101773,2024-04-10 23:00:15,ACC00182,ACC00112,534.45,USD,DEPOSIT,UK,PL,False
TXN732275,2024-04-10 23:43:15,ACC00002,ACC00098,661.41,EUR,PAYMENT,UK,US,False
TXN982298,2024-04-11 04:00:44,ACC00053,ACC00036,10742.62,USD,DEPOSIT,CH,DE,False
TXN226502,2024-04-11 08:29:54,ACC00189,ACC00129,6368.34,EUR,PAYMENT,PL,DE,False
TXN312177,2024-04-11 12:00:41,ACC00028,ACC00005,1119.79,CHF,WITHDRAWAL,CH,PL,False
TXN142238,2024-04-11 12:19:11,ACC00147,ACC00075,2676.14,USD,TRANSFER,US,US,False
TXN100096,2024-04-11 14:49:49,ACC00078,ACC00003,1373.96,USD,DEPOSIT,US,UK,False
TXN539357,2024-04-11 16:54:40,ACC00018,ACC00125,2290.36,PLN,WITHDRAWAL,CH,US,False
TXN516297,2024-04-11 17:56:12,ACC00007,ACC00199,1504.97,PLN,TRANSFER,US,CH,False
TXN857619,2024-04-11 23:37:51,ACC00196,ACC00154,1532.81,USD,WITHDRAWAL,PL,PL,False
TXN935922,2024-04-12 02:28:16,ACC00052,ACC00166,12931.89,USD,TRANSFER,UK,US,False
TXN711772,2024-04-12 05:21:34,ACC00165,ACC00050,3431.05,USD,DEPOSIT,DE,PL,False
TXN627335,2024-04-12 10:08:26,ACC00200,ACC00098,540.29,CHF,WITHDRAWAL,DE,CH,False
TXN568449,2024-04-12 13:27:54,ACC00021,ACC00136,1131.73,EUR,TRANSFER,CH,PL,False
TXN884346,2024-04-12 20:04:35,ACC00022,ACC00055,3605.56,EUR,DEPOSIT,US,US,False
TXN831531,2024-04-12 21:07:26,ACC00095,ACC00012,883.12,CHF,WITHDRAWAL,UK,UK,False
TXN830714,2024-04-12 22:45:13,ACC00152,ACC00172,16340.64,CHF,PAYMENT,US,CH,False
TXN844756,2024-04-12 23:57:14,ACC00023,ACC00083,743.55,CHF,WITHDRAWAL,US,PL,False
TXN794037,2024-04-13 02:06:19,ACC00008,ACC00123,632.36,CHF,DEPOSIT,US,PL,False
TXN449077,2024-04-13 02:16:05,ACC00099,ACC00178,9562.91,PLN,DEPOSIT,UK,US,False
TXN680358,2024-04-13 02:16:31,ACC00095,ACC00123,131.23,EUR,PAYMENT,CH,US,False
TXN994141,2024-04-13 03:13:37,ACC00123,ACC00130,58.0,USD,TRANSFER,CH,PL,False
TXN800005,2024-04-13 03:15:14,ACC00035,ACC00120,11015.46,EUR,PAYMENT,CH,CH,False
TXN356059,2024-04-13 03:24:52,ACC00111,ACC00038,3543.02,CHF,WITHDRAWAL,DE,DE,False
TXN790229,2024-04-13 06:38:40,ACC00005,ACC00032,248.92,USD,TRANSFER,US,DE,False
TXN169045,2024-04-13 07:54:48,ACC00069,ACC00062,4255.22,PLN,DEPOSIT,DE,CH,False
TXN320869,2024-04-13 08:25:11,ACC00191,ACC00128,896.53,USD,PAYMENT,US,UK,False
TXN498676,2024-04-13 10:00:49,ACC00045,ACC00034,1381.03,USD,DEPOSIT,PL,UK,False
TXN147828,2024-04-13 14:35:48,ACC00044,ACC00059,1997.26,USD,DEPOSIT,PL,DE,False
TXN379473,2024-04-13 15:10:25,ACC00169,ACC00062,111115.03,PLN,WITHDRAWAL,CH,UK,False
TXN770593,2024-04-13 15:36:51,ACC00135,ACC00165,5738.5,EUR,DEPOSIT,UK,CH,False
TXN623956,2024-04-13 16:20:27,ACC00165,ACC00079,2729.42,CHF,TRANSFER,PL,US,False
TXN752483,2024-04-13 17:11:47,ACC00120,ACC00033,788.78,PLN,PAYMENT,CH,CH,False
TXN598597,2024-04-13 23:38:24,ACC00108,ACC00125,17696.8,USD,PAYMENT,US,CH,False
TXN538967,2024-04-13 23:40:40,ACC00100,ACC00135,300.07,CHF,WITHDRAWAL,UK,US,False
TXN196955,2024-04-14 00:14:33,ACC00116,ACC00095,677.17,USD,TRANSFER,US,UK,False
TXN978862,2024-04-14 00:32:14,ACC00051,ACC00041,3031.5,CHF,WITHDRAWAL,US,DE,False
TXN722650,2024-04-14 02:41:01,ACC00191,ACC00147,1266.71,PLN,TRANSFER,UK,UK,False
TXN984642,2024-04-14 02:56:47,ACC00103,ACC00175,689.65,EUR,TRANSFER,PL,US,False
TXN835395,2024-04-14 03:35:15,ACC00166,ACC00040,4788.81,PLN,WITHDRAWAL,UK,DE,False
TXN138766,2024-04-14 08:37:17,ACC00078,ACC00022,150.71,EUR,PAYMENT,DE,CH,False
TXN_VEL_0,2024-04-14 10:00:00,ACC00128,ACC00164,965.48,PLN,PAYMENT,PL,PL,True
TXN_VEL_1,2024-04-14 10:04:00,ACC00128,ACC00098,1005.37,PLN,PAYMENT,PL,PL,True
TXN_VEL_2,2024-04-14 10:08:00,ACC00128,ACC00182,1713.6,PLN,PAYMENT,PL,PL,True
TXN_VEL_3,2024-04-14 10:12:00,ACC00128,ACC00087,2514.74,PLN,PAYMENT,PL,PL,True
TXN_VEL_4,2024-04-14 10:16:00,ACC00128,ACC00093,2386.93,PLN,PAYMENT,PL,PL,True
TXN_VEL_5,2024-04-14 10:20:00,ACC00128,ACC00044,1306.9,PLN,PAYMENT,PL,PL,True
TXN_VEL_6,2024-04-14 10:24:00,ACC00128,ACC00029,974.47,PLN,PAYMENT,PL,PL,True
TXN_VEL_7,2024-04-14 10:28:00,ACC00128,ACC00080,2772.08,PLN,PAYMENT,PL,PL,True
TXN_VEL_8,2024-04-14 10:32:00,ACC00128,ACC00180,2105.77,PLN,PAYMENT,PL,PL,True
TXN_VEL_9,2024-04-14 10:36:00,ACC00128,ACC00076,2391.93,PLN,PAYMENT,PL,PL,True
TXN643899,2024-04-14 10:39:06,ACC00011,ACC00064,548.17,CHF,TRANSFER,CH,UK,False
TXN_VEL_10,2024-04-14 10:40:00,ACC00128,ACC00138,944.77,PLN,PAYMENT,PL,PL,True
TXN_VEL_11,2024-04-14 10:44:00,ACC00128,ACC00159,2239.09,PLN,PAYMENT,PL,PL,True
TXN389455,2024-04-14 10:46:32,ACC00164,ACC00088,276.14,EUR,PAYMENT,US,PL,False
TXN263267,2024-04-14 11:01:22,ACC00150,ACC00099,1366.75,USD,PAYMENT,US,US,False
TXN688637,2024-04-14 15:48:58,ACC00064,ACC00192,62.18,EUR,PAYMENT,CH,UK,False
TXN732789,2024-04-14 17:15:17,ACC00169,ACC00034,1476.05,PLN,PAYMENT,CH,UK,False
TXN818666,2024-04-14 17:45:02,ACC00169,ACC00142,1995.87,CHF,PAYMENT,CH,DE,False
TXN434827,2024-04-14 20:15:17,ACC00135,ACC00011,15618.34,USD,DEPOSIT,CH,DE,False
TXN369054,2024-04-14 21:41:18,ACC00030,ACC00100,1668.95,EUR,TRANSFER,CH,US,False
TXN730707,2024-04-14 23:05:23,ACC00060,ACC00014,1411.9,EUR,TRANSFER,DE,US,False
TXN455193,2024-04-14 23:16:18,ACC00080,ACC00158,494.48,CHF,TRANSFER,DE,PL,False
TXN815551,2024-04-15 03:16:11,ACC00076,ACC00108,958.53,USD,PAYMENT,US,UK,False
TXN344315,2024-04-15 03:47:00,ACC00105,ACC00007,495.03,EUR,TRANSFER,US,PL,False
TXN875758,2024-04-15 11:08:56,ACC00193,ACC00184,178.67,EUR,TRANSFER,US,US,False
TXN158589,2024-04-15 13:01:00,ACC00040,ACC00064,174.78,EUR,TRANSFER,PL,PL,False
TXN651613,2024-04-15 15:36:20,ACC00093,ACC00018,52.58,PLN,PAYMENT,UK,PL,False
TXN854024,2024-04-15 17:17:57,ACC00119,ACC00174,177.46,CHF,PAYMENT,DE,DE,False
TXN140140,2024-04-16 00:39:57,ACC00019,ACC00094,1921.93,USD,DEPOSIT,DE,US,False
TXN458955,2024-04-16 01:49:03,ACC00118,ACC00138,453.03,EUR,DEPOSIT,CH,UK,False
TXN729138,2024-04-16 02:47:39,ACC00124,ACC00159,943.66,PLN,WITHDRAWAL,CH,US,False
TXN855303,2024-04-16 03:05:25,ACC00044,ACC00036,373.28,CHF,WITHDRAWAL,CH,PL,False
TXN424578,2024-04-16 05:50:19,ACC00037,ACC00198,321.4,PLN,PAYMENT,PL,UK,False
TXN663244,2024-04-16 07:39:12,ACC00153,ACC00101,11965.47,PLN,DEPOSIT,DE,US,False
TXN817204,2024-04-16 11:35:01,ACC00137,ACC00029,1150.56,CHF,TRANSFER,US,PL,False
TXN909508,2024-04-16 14:03:47,ACC00088,ACC00126,2933.21,CHF,TRANSFER,US,CH,False
TXN598369,2024-04-16 18:16:13,ACC00033,ACC00170,1213.53,USD,DEPOSIT,CH,CH,False
TXN593670,2024-04-16 18:23:21,ACC00089,ACC00026,9103.36,CHF,WITHDRAWAL,UK,UK,False
TXN901535,2024-04-16 18:31:11,ACC00130,ACC00116,1300.2,EUR,TRANSFER,DE,PL,False
TXN984274,2024-04-16 21:22:52,ACC00195,ACC00110,34487.33,PLN,DEPOSIT,UK,DE,False
TXN810943,2024-04-16 23:39:34,ACC00011,ACC00037,28.91,PLN,DEPOSIT,PL,UK,False
TXN578975,2024-04-17 01:04:53,ACC00121,ACC00063,1215.42,USD,PAYMENT,DE,CH,False
TXN395694,2024-04-17 02:22:23,ACC00180,ACC00147,22473.25,EUR,TRANSFER,PL,DE,False
TXN576713,2024-04-17 02:35:09,ACC00058,ACC00200,1780.68,CHF,TRANSFER,DE,UK,False
TXN610626,2024-04-17 02:58:37,ACC00199,ACC00079,578.06,PLN,WITHDRAWAL,CH,PL,False
TXN282256,2024-04-17 04:28:13,ACC00041,ACC00063,1200.32,PLN,WITHDRAWAL,PL,UK,False
TXN182627,2024-04-17 04:41:44,ACC00032,ACC00098,11717.27,EUR,DEPOSIT,CH,DE,False
TXN384660,2024-04-17 10:29:33,ACC00130,ACC00018,704.0,PLN,TRANSFER,UK,CH,False
TXN487896,2024-04-17 11:04:01,ACC00044,ACC00180,111.63,USD,PAYMENT,DE,CH,False
TXN441183,2024-04-17 18:53:46,ACC00153,ACC00119,11173.03,PLN,PAYMENT,DE,US,False
TXN612311,2024-04-17 19:18:31,ACC00185,ACC00105,1105.08,USD,PAYMENT,UK,UK,False
TXN389688,2024-04-17 22:10:26,ACC00153,ACC00181,1622.27,PLN,WITHDRAWAL,PL,DE,False
TXN199907,2024-04-18 03:48:28,ACC00066,ACC00019,1944.78,PLN,TRANSFER,US,DE,False
TXN687569,2024-04-18 06:05:55,ACC00093,ACC00094,5289.68,EUR,DEPOSIT,PL,UK,False
TXN478458,2024-04-18 08:33:40,ACC00164,ACC00016,274.55,CHF,DEPOSIT,PL,CH,False
TXN224205,2024-04-18 08:48:31,ACC00022,ACC00065,980.76,CHF,WITHDRAWAL,CH,UK,False
